account_name,pe_firm,pe_firm_id,pe_hq_city,pe_hq_region,pe_list_role,pe_multi_sector,investment_status,description,region,strategy,website,sources,source_urls,company_url,wikipedia_url,firm_portfolio_url
SimpliSafe,Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/simplisafe/,,https://hf.com/portfolio/
Snap One,Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/snapone/,,https://hf.com/portfolio/
Splunk,Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/splunk/,,https://hf.com/portfolio/
Sprinklr,Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/sprinklr/,,https://hf.com/portfolio/
SSP Holdings,Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/ssp-holdings-plc/,,https://hf.com/portfolio/
TeamSystem,Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/teamsystem/,,https://hf.com/portfolio/
Texas Genco,Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/texas-genco-llc/,,https://hf.com/portfolio/
UKG (Ultimate Kronos Group),Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/ukg-ultimate-kronos-group/,,https://hf.com/portfolio/
Vantage Group Holdings,Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/vantage-group-holdings-ltd/,,https://hf.com/portfolio/
Verisure,Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/verisure/,,https://hf.com/portfolio/
Vertafore,Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/vertafore-inc/,,https://hf.com/portfolio/
Web Reservations International,Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/web-reservations-international-ltd/,,https://hf.com/portfolio/
Wood Mackenzie,Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/wood-mackenzie-ltd/,,https://hf.com/portfolio/
Young & Rubicam,Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/young-rubicam-inc/,,https://hf.com/portfolio/
Zendesk,Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/zendesk/,,https://hf.com/portfolio/
zooplus,Hellman & Friedman,hellman-friedman,San Francisco,San Francisco Bay Area,featured,no,current,,,,,official_site,https://hf.com/wp-json/wp/v2/portfolio,https://hf.com/portfolio/zooplus/,,https://hf.com/portfolio/
2checkout Avangate,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/2checkout-avangate,,https://www.franciscopartners.com/investments
8x8,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/8x8,,https://www.franciscopartners.com/investments
Accela,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/accela,,https://www.franciscopartners.com/investments
Aconex,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/aconex,,https://www.franciscopartners.com/investments
Acoustic,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/acoustic,,https://www.franciscopartners.com/investments
Aderant,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/aderant,,https://www.franciscopartners.com/investments
Advancedmd,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/advancedmd,,https://www.franciscopartners.com/investments
Aeries Software,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/aeries-software,,https://www.franciscopartners.com/investments
Aesynt,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/aesynt,,https://www.franciscopartners.com/investments
Akqa,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/akqa,,https://www.franciscopartners.com/investments
Andhealth,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/andhealth,,https://www.franciscopartners.com/investments
API Healthcare,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/api-healthcare,,https://www.franciscopartners.com/investments
Attachmate,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/attachmate,,https://www.franciscopartners.com/investments
Attenti,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/attenti,,https://www.franciscopartners.com/investments
Availity,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/availity,,https://www.franciscopartners.com/investments
Avalon,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/avalon,,https://www.franciscopartners.com/investments
Barbri,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/barbri,,https://www.franciscopartners.com/investments
Barracuda Networks,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/barracuda-networks,,https://www.franciscopartners.com/investments
Betterment,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/betterment,,https://www.franciscopartners.com/investments
Beyondtrust,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/beyondtrust,,https://www.franciscopartners.com/investments
Black Duck,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/black-duck,,https://www.franciscopartners.com/investments
Blackline Safety,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/blackline-safety,,https://www.franciscopartners.com/investments
Blancco,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/blancco,,https://www.franciscopartners.com/investments
Blue Coat,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/blue-coat,,https://www.franciscopartners.com/investments
Blujay Kewill,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/blujay-kewill,,https://www.franciscopartners.com/investments
Boomi,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/boomi,,https://www.franciscopartners.com/investments
Bswift,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/bswift,,https://www.franciscopartners.com/investments
C MAC,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/c-mac,,https://www.franciscopartners.com/investments
Capsa Healthcare,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/capsa-healthcare,,https://www.franciscopartners.com/investments
Capsilon,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/capsilon,,https://www.franciscopartners.com/investments
Capsule,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/capsule,,https://www.franciscopartners.com/investments
Civitas Learning,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/civitas-learning,,https://www.franciscopartners.com/investments
Clicksoftware,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/clicksoftware,,https://www.franciscopartners.com/investments
Corsair,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/corsair,,https://www.franciscopartners.com/investments
Covermymeds,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/covermymeds,,https://www.franciscopartners.com/investments
Cross Match,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/cross-match,,https://www.franciscopartners.com/investments
Dextrys,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/dextrys,,https://www.franciscopartners.com/investments
Discovery Education,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/discovery-education,,https://www.franciscopartners.com/investments
Drawbridge,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/drawbridge,,https://www.franciscopartners.com/investments
Dynamo,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/dynamo,,https://www.franciscopartners.com/investments
E2open,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/e2open,,https://www.franciscopartners.com/investments
Edifecs,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/edifecs,,https://www.franciscopartners.com/investments
EF Johnson,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/ef-johnson,,https://www.franciscopartners.com/investments
Efficientip,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/efficientip,,https://www.franciscopartners.com/investments
Efront,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/efront,,https://www.franciscopartners.com/investments
EG Software,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/eg-software,,https://www.franciscopartners.com/investments
Elite,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/elite,,https://www.franciscopartners.com/investments
Esolutions,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/esolutions,,https://www.franciscopartners.com/investments
Eventbrite,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/eventbrite,,https://www.franciscopartners.com/investments
Evite,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/evite,,https://www.franciscopartners.com/investments
EX Libris,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/ex-libris,,https://www.franciscopartners.com/investments
Follett Software,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/follett-software,,https://www.franciscopartners.com/investments
Forcepoint,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/forcepoint,,https://www.franciscopartners.com/investments
Foundation 9,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/foundation-9,,https://www.franciscopartners.com/investments
Frontrange Solutions,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/frontrange-solutions,,https://www.franciscopartners.com/investments
Gainsystems,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/gainsystems,,https://www.franciscopartners.com/investments
Glorious,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/glorious,,https://www.franciscopartners.com/investments
Goodrx,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/goodrx,,https://www.franciscopartners.com/investments
Goto,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/goto,,https://www.franciscopartners.com/investments
Grass Valley,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/grass-valley,,https://www.franciscopartners.com/investments
Greenslate,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/greenslate,,https://www.franciscopartners.com/investments
GXS,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/gxs,,https://www.franciscopartners.com/investments
Healthcaresource,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/healthcaresource,,https://www.franciscopartners.com/investments
Healthland,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/healthland,,https://www.franciscopartners.com/investments
Hypercom,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/hypercom,,https://www.franciscopartners.com/investments
Iboss,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/iboss,,https://www.franciscopartners.com/investments
Ichor,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/ichor,,https://www.franciscopartners.com/investments
Iconectiv,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/iconectiv,,https://www.franciscopartners.com/investments
Jama Software,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/jama-software,,https://www.franciscopartners.com/investments
Jamf,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/jamf,,https://www.franciscopartners.com/investments
K2,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/k2,,https://www.franciscopartners.com/investments
Keyloop,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/keyloop,,https://www.franciscopartners.com/investments
Kobalt,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/kobalt,,https://www.franciscopartners.com/investments
Kyruus,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/kyruus,,https://www.franciscopartners.com/investments
Landmark,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/landmark,,https://www.franciscopartners.com/investments
Legalzoom,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/legalzoom,,https://www.franciscopartners.com/investments
Legerity,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/legerity,,https://www.franciscopartners.com/investments
Litmos,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/litmos,,https://www.franciscopartners.com/investments
Liveu,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/liveu,,https://www.franciscopartners.com/investments
Lucidworks,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/lucidworks,,https://www.franciscopartners.com/investments
Lynx Medical Systems,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/lynx-medical-systems,,https://www.franciscopartners.com/investments
Macrobond,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/macrobond,,https://www.franciscopartners.com/investments
Masternaut,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/masternaut,,https://www.franciscopartners.com/investments
Matrixx Software,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/matrixx-software,,https://www.franciscopartners.com/investments
Merative,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/merative,,https://www.franciscopartners.com/investments
Metaswitch,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/metaswitch,,https://www.franciscopartners.com/investments
Metrologic,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/metrologic,,https://www.franciscopartners.com/investments
Mincom,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/mincom,,https://www.franciscopartners.com/investments
Mitel Networks,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/mitel-networks,,https://www.franciscopartners.com/investments
Movella,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/movella,,https://www.franciscopartners.com/investments
Muse Group,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/muse-group,,https://www.franciscopartners.com/investments
Myfitnesspal,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/myfitnesspal,,https://www.franciscopartners.com/investments
Myheritage,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/myheritage,,https://www.franciscopartners.com/investments
Myon,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/myon,,https://www.franciscopartners.com/investments
NEW Relic,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/new-relic,,https://www.franciscopartners.com/investments
News Break,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/news-break,,https://www.franciscopartners.com/investments
Nextcapital,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/nextcapital,,https://www.franciscopartners.com/investments
Nextech,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/nextech,,https://www.franciscopartners.com/investments
Nextraq,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/nextraq,,https://www.franciscopartners.com/investments
NMI,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/nmi,,https://www.franciscopartners.com/investments
Nptest Credence,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/nptest-credence,,https://www.franciscopartners.com/investments
Nshift Consignor,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/nshift-consignor,,https://www.franciscopartners.com/investments
Numonyx,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/numonyx,,https://www.franciscopartners.com/investments
Nzxt,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/nzxt,,https://www.franciscopartners.com/investments
Oeconnection,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/oeconnection,,https://www.franciscopartners.com/investments
Office Ally,Francisco Partners,francisco-partners,San Francisco,San Francisco Bay Area,honorable_mention,no,unknown,,,,,official_site,https://www.franciscopartners.com/investments,https://www.franciscopartners.com/investments/office-ally,,https://www.franciscopartners.com/investments
